,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,que,ent,e e,e l,con,a e,nte,a d,s d,est,o d,los,ado,aba,a c,e s,a l,ndo,ien,e a,o e,era,e d,por,a s,las,a p,par,sta,a a,n e,res,and,des,a m,o s,tra,o a,ero,n l,nto,per,ant,com,men,una,ara,e p,s p,e c,s c,r l,o l,ada,s a,e h,o q,end,ido,pre,s e,dos,ida,o p,lla,hab,rec,ier,ión,esp,aci,e m,o c,cia,n s,dad,nci,nta,n d,enc,ten,a q,ció,n a,s q,bre,e t,ran,tan,r s,s s,ntr,l c,uer,s m,ell,ste,a v,qui,s l
10,subgenre-current,novela romántica,other,100,3gram_chars_word,zscore,1,0.0,-0.32953522115328066,0.5254852939520873,0.30744549842940117,0.011912686503611825,-0.28843682204718085,1.095795800620141,0.7995075450460644,0.25264574385375876,0.2075944938513044,-1.735536905241015,0.1764829688090664,0.5080755718292695,0.5152135328677154,0.915185657132373,0.6250191459186308,-0.7916336636555283,0.8681038473739561,-0.08778851717533878,0.5114858265336298,-0.7296932458781443,0.11476011133890007,0.2831216823193299,-0.6027836374613085,0.39721418610391546,-0.2675204441609218,0.008641166976036244,0.12490017795868327,-0.1594354607172606,0.3730651216422597,0.07393252235905304,0.3501450460905944,-0.8865444860082204,0.5108048375616434,0.40879457116721285,-0.8825249595292444,0.0034806411143478433,0.04798871072793931,0.05540231326505021,-0.8056319986959389,0.8731971522506667,-0.20011959501744822,-0.638368459935685,0.13930069192269529,0.9692750807756209,0.2546744252619582,-0.2128243107464514,0.3147993955897048,0.3889277519260014,-0.716236706600081,0.860788711201539,0.6003607652918019,-0.21880411886239845,0.29770290515244535,0.27066675691543307,-0.2763584269084114,-1.0517977639211011,-0.0035859274570144983,0.0018589114387997652,0.057435033978090216,0.3639241130253081,0.1934929449388805,0.45621700247380526,-0.5058135694267911,0.312440777492597,-0.6023839082191578,-0.20088525978131513,0.09876433356398068,0.43361598374553023,0.07375354484725831,-0.502951836768272,-0.3222215889755784,-0.13935502757813326,-0.7583476484662055,-0.24629601533363493,0.021222642264605684,0.13187451658870464,-0.25448751037967327,1.0933495398538393,-0.1039335340396935,0.42916992532807946,0.5373929858221855,0.7390183237490591,-0.3746700685376863,-0.8296956758508014,-0.33788507805828727,0.10455947795260852,0.4268724298736787,0.949825561814735,0.4386882461471114,-1.2682980936935866,-0.9724048835234496,0.049415110319187605,-1.0137143879111201,-0.3519489593463532,-0.46514748077414925,-0.3814861735318919,-0.5773246379622368,-0.06969406366799721,1.829925387672711,-0.0957783407432251
11,subgenre-current,novela romántica,other,100,3gram_chars_word,zscore,1,1.0,-0.3156541908621264,0.8598926461430252,0.21009999592591022,0.013933152776408608,0.05717162892074934,0.7123323919379798,0.7857250460492824,0.33062647776184684,0.08680069784719069,-1.2996011620495187,0.28778241298840523,0.44134473402232466,0.23488613212249887,0.9514961108294182,0.5706622629037346,-0.703536748229654,0.7518275792579683,-0.08543718069877548,0.45926900977906393,-0.46134984783446775,0.20847666925877828,0.34830659419006804,-0.8556605761790037,0.07956577153578803,-0.44219884990437364,0.1079307593012564,0.1548741330370229,-0.4005925372711694,0.5066444048597238,-0.036460321628126735,0.5122275725580755,-1.1540485399169556,0.38553288974652533,0.4774685093356965,-0.9010683252508289,-0.06515493632797997,-0.06800170795427873,-0.010891054838195968,-0.9187374137955433,0.7650535167430328,-0.06986618807909983,-0.912289667899914,0.37624696147246195,1.2473165089956249,0.39926595078311355,-0.18385855755020963,0.10026828454004977,0.2420552462965313,-0.44548202812761106,0.8372677216974318,0.7126739424427027,-0.1709926314029453,0.2750908526007816,0.41464698157874125,-0.1997323391468453,-1.0747760386052274,0.4483109616787275,-0.17285683102024663,-0.10168139061188541,0.3667276647568727,0.4317815344809365,0.5111088501090044,-0.7662150460883748,0.03287442191198364,-0.439402088516079,-0.3312523111669059,0.05778172741690102,0.21669222649850273,0.057152078861564926,-0.5659364671335804,-0.24559811459199232,-0.26736732257354645,-0.7023815513280229,-0.5048423079368332,0.08600855999621393,-0.08754287704085995,-0.23331934945642518,1.4112912575464547,-0.1823323385082274,0.3174121558699865,0.7571449392924223,0.8033482305411115,-0.20856115176632084,-0.6828617967449484,-0.4545647358939937,-0.21912337543066407,0.43133842701620595,1.203546242643338,0.784725824214622,-1.1348230114660904,-0.7872525890223978,0.15005386159231837,-0.5177228997917704,-0.6563148218272701,-0.3704209073960889,-0.163087579449694,-0.4140622639715551,-0.262837077575897,1.7705466908615093,0.04859819085708905
12,subgenre-current,novela romántica,other,100,3gram_chars_word,zscore,1,2.0,6.661338147750939e-15,0.7650150633757844,0.16501726031780262,-0.003667872666303751,-0.0010916338682537274,1.1534045354692077,0.9246075799298148,0.2317297885479188,0.42195350626215844,-1.3242587701590858,0.2511671710134902,0.31630677600095836,0.35146984635046863,1.1777324874674984,0.9774563495808197,-0.8209127895670707,0.7052237023037864,-0.042135236505539186,0.46361329542918917,-0.4075383222426088,-0.025765603372021717,0.12734679941937244,-0.5242883130134173,-0.20016500870045295,-0.5287054438915133,0.15516743726233373,0.0938292966084755,0.19326289573498734,0.4361471987169687,0.02656457109045629,-0.07921118908044833,-1.0374401842226113,0.570260167016645,0.32582601682126344,-1.2144424713179882,0.021724093365969477,0.4637643179380613,0.026928855246761252,-1.0320292289141768,0.5323935658274086,0.051416255228297736,-0.7880927757689087,0.20281851505910153,1.1680893340127239,0.06768732262180333,-0.1896335632253765,0.22915502837264556,0.2129167439432056,-0.9934570366238196,0.860905556602277,0.5442994053199324,-0.06522132400958336,-0.04513559415777624,0.3338586362338234,-0.21100815591626576,-1.1873382310556768,0.11989261996509848,0.07321575894016252,-0.2859221874931148,0.276166762621024,-0.003403300935207021,0.6894133458258282,-0.6277582710849656,0.26648280496530896,-0.08367067775427262,-0.11229909023744866,0.15931837368292423,0.37889238679041215,0.2373964077563947,-0.27734026615159113,-0.21994056543159146,-0.22144956421961792,-0.7416303764239776,-0.2666189838379067,-0.4063414006988453,0.23708594323785936,0.08751546176404745,1.455524350317321,0.12304113535649419,0.2366477769288684,1.0212401104811757,0.7581449242916012,0.05849228783339955,-1.0170131263492377,-0.22447752574064994,-0.51080962196751,0.0011733902840003196,1.5416166730684069,0.32013028060909754,-1.1820621461344358,-0.9412751460738533,0.06314225841248255,-0.6406650842939963,-0.7528771617155237,-0.4488771688872897,-0.14490849289986651,-0.42891526230608434,-0.06982442407570799,1.492495922156544,0.2687364383074351
13,subgenre-current,novela romántica,other,100,3gram_chars_word,zscore,1,3.0,-0.3185108176793032,0.6609123323058523,0.2803613203999693,0.24178024369960704,0.06374781089310866,1.0404314618847255,0.7031077886354844,0.009988527298942396,0.03433311049273513,-1.2602186407560547,0.13910047686807392,0.47636601087608743,0.35689629904719,1.0610941326154393,0.6748946366301405,-0.6376395969184794,0.899738428150779,0.08484988771797874,0.6273781585119276,-0.5296529788404387,-0.19259864211503253,0.21155342099348395,-0.41154093803532144,0.30963588804252185,-0.2410443185120441,-0.1397724402642455,0.30635252692650194,0.001543013077485611,0.18482626287050352,0.12549292478217655,0.24179897014298235,-1.1394934735326743,0.5975951986708828,0.2918736286143587,-0.8426303115756053,0.10375689537841248,0.19798080731265189,-0.19435321841719233,-1.0447983564968442,0.7634906029270474,0.0234739037920908,-0.9561453332957994,0.13702932117772537,0.7965204930284344,0.28951062563112684,-0.31581784840591864,0.22927642336163845,0.33070050651793537,-0.6114734718821762,0.7336791098808142,0.6347301834817671,0.062323593710775005,0.4717600719823536,0.17002861428145732,-0.07761602688239622,-0.837165483110426,0.18038322909500581,0.06589012311266906,-0.2683297907309701,0.07805038415819676,0.2704156866186014,0.38437561596271097,-0.601922077405814,0.23677372901541416,-0.5850824963964902,-0.18616642451005427,-0.21163364642467397,0.5354423821015122,0.020217825128970635,-0.6541039774209381,-0.2808269462725932,-0.09118467796202534,-0.7168224668216334,-0.4864932840788887,-0.017128550316183988,0.27594412061759555,-0.49682937931163407,1.0231131640400009,-0.3246849917928374,0.5887167173794741,0.957603226141821,0.7892608757577091,-0.40106516516509505,-0.7180176418939959,-0.34177609509846296,-0.2993039797572834,0.42870416525112076,1.1957742608711583,0.7298443732899899,-1.1403559946721122,-0.9272334980998369,0.20697334134884304,-0.6651806712704245,-0.3370696438788796,-0.23539731998950053,-0.18625197674706362,-0.3756901734621785,-0.13847356758005835,1.6234896533802234,0.13869193399371205
14,subgenre-current,novela romántica,other,100,3gram_chars_word,zscore,1,4.0,-0.3081351207876909,0.6153177315042391,0.2623343576995346,0.28595704572961866,-0.04288045411874279,0.772703435688202,0.7331877760228167,0.16818595021840832,0.4256953330556776,-1.3855311286473349,0.2219099002534098,0.4687729000346132,0.1081195034911823,0.8860328328838805,0.6385904495128318,-0.7693011762601801,0.7859766568176937,0.0518905130145183,0.7188119276837551,-0.47031926689241244,0.023372581535569897,0.3131124618707759,-0.5933204336721727,0.31617956556246574,-0.40103445286450823,-0.0263391397226876,0.2386750146207599,-0.24439661739791188,0.3186072123292717,0.08552490330476833,0.391773826932876,-0.8301461550177699,0.48244782635453554,0.33291895644540587,-0.7989560116314418,0.12929131653106302,0.22245736718043443,-0.08892405885749341,-0.7277613641166621,0.862049657676806,-0.18637030449251277,-0.9157012022669542,0.21524629915448457,0.6765504186083411,0.5413162867395286,-0.043174659630038206,0.12089926505545509,0.3775601445963642,-0.6610346661615367,0.9318102152039645,0.5847903993612139,0.1600929990479611,0.6659377283995277,0.41688707171647227,-0.35189034918259443,-0.9429470030594156,0.02830992322007761,-0.13208245065139365,-0.2614944991568584,0.18667469697361572,0.18337222579322457,0.4159926045918889,-0.46090202913153955,0.5353304903743192,-0.547844404247672,-0.3129998595643646,-0.16738537451858895,0.4312611843870982,0.12160555782185775,-0.7074557840128048,-0.3244257411134086,-0.30026306795161395,-0.7065491650040969,-0.563558207465032,-0.2490093981636894,0.19083649003584685,-0.27505156367707023,0.9627419771631819,-0.32347779971974927,0.27919740699604784,0.6286331767789368,0.4407025581521469,-0.26190755707737395,-0.9970037480774464,-0.5790817491163422,-0.21466022474560442,0.48135757959668823,1.2517196782336422,0.6922968949569113,-0.9839266430390782,-0.9802534227759613,-0.0042465392384505585,-0.5575810280512157,-0.650751190574037,-0.3828631147154843,-0.2537749124264036,-0.8745648842685154,0.015269635180650803,1.6215219766237925,0.2541932723664917
15,subgenre-current,novela romántica,other,100,3gram_chars_word,zscore,1,5.0,-0.29153258540278604,0.9458097367460203,0.30300073865915966,0.09524820084444796,-0.07870580993449293,0.9140216486723607,0.876100389512194,0.03927662744312456,0.08989141402584855,-1.3787393487210127,0.2257075359991575,0.41635359715455167,0.21830004206207076,0.9652668855242019,0.6283707085767708,-0.869620619308032,0.7634314224128913,0.07610384264510445,0.5541539898280553,-0.5333965522673217,-0.07116041439393084,0.5061763737869138,-0.607364067754712,0.3565771940760295,-0.575010558674955,0.22822673995026038,0.22802382021585832,-0.16128912271518553,0.20028012691467897,0.11459796943528353,0.2227646348770549,-1.1183700237162586,0.4607547279205435,0.19056985454255757,-1.0012442259675298,0.12513449667997895,0.2043157177937376,-0.1595473217648073,-1.0277724449616559,0.7476003625955967,-0.09078190368266943,-0.9488239732855706,0.23362195623636411,1.0896465125474086,0.5461759110225813,-0.13088377627248074,0.44061153756454935,0.3226810423975481,-0.4866204940421904,0.7994199970121476,0.5795231464495132,-0.24274597109886606,0.15442163850467175,0.3356103832033367,-0.1594506323393035,-1.0073612238576002,0.12087623910928877,0.17660596389186073,-0.035296108023419856,0.5760937257991215,0.24916514627649014,0.5015489474459881,-0.593488059114961,0.1717857865914596,-0.6465726980076414,-0.27828448618847657,-0.11153473508112731,0.0773148831313095,0.15494554088404994,-0.6037721913275833,-0.3981877548195742,0.06492964638128307,-0.8104516073849057,-0.49106968547379204,-0.1279241890090266,0.05995181401259114,-0.16688931553572212,1.345735432782783,-0.318515568605514,0.3780373148893832,0.8188274222138687,0.34749011315923706,-0.3303843556943812,-0.6716497404720524,-0.4454779211236075,-0.004942386381413297,0.37407328941321066,1.4672696634354074,0.756871962199695,-1.0252291618056635,-0.7492570410228877,0.16258892394148783,-0.7130357970792003,-0.6728779347108136,-0.5411422879029628,-0.45080179091844724,-0.35054849579856556,-0.0644952393310033,1.7633211546360381,0.0871200258056455
16,subgenre-current,novela romántica,other,100,3gram_chars_word,zscore,1,6.0,-0.2516779844636684,0.773545826901838,0.3179140386812147,0.17759459974666705,-0.013304613442758073,0.702153046413697,0.8774425298907012,0.4179339685688763,0.25251904614754567,-1.1100901155113847,0.20378272419959326,0.3551747227787404,0.20750023452736266,0.924513807906314,0.6476365149615457,-0.5516227346882214,0.5793368207764049,-0.19548278227459542,0.7445767528149316,-0.7695857795187362,0.07685038416072959,0.33039286474308077,-0.8722190649180386,0.469546274246246,-0.23827630564300967,0.20423793847269162,0.24291311540339428,-0.017448186161216184,0.3304755055777216,0.15496227028667625,0.06390305720104272,-0.7817120019855361,0.17271227055133737,0.3706242261749826,-0.6687258948413757,0.1681027103335378,-0.16943440238439278,-0.4198376764142185,-0.9119470110393433,0.7771389193944845,-0.08604898405935552,-1.36898337642259,0.1410678522150275,0.7500405369523431,0.30781684815471955,-0.2072195288594978,0.18195590467912326,0.23024162014116722,-0.5201857798501904,1.0041758335148916,0.6149889743344397,-0.4143312278633301,0.08901927801071724,0.49977225287076793,-0.2341629942777031,-0.8020955673151708,0.4970937682098956,0.07102653847963775,0.023940440850568956,0.36375752885308477,0.18109660863808733,0.6442433509449051,-0.4424775078654175,0.42396182323743625,-0.49222932895425114,-0.575564556760229,0.009212148075555593,0.44647963776182953,-0.07825275245956881,-0.5923773072891506,-0.4575164532473415,-0.30347105832082694,-0.7281388418612309,-0.47617890664271945,0.026508905225656743,-0.012869068372626191,-0.14193389100655074,1.4057839559925585,-0.28066783308032806,0.552979474671371,0.9921428831729784,0.6233728300731003,-0.4831346624585676,-0.7772585223550552,-0.6913320885702612,-0.17279713991885234,0.576526277540808,1.1131062740042807,0.4640249380103504,-1.0015271094400546,-0.7057851788468786,0.2424263313894292,-0.8062818162152375,-0.49232508379064366,-0.47423866197713826,-0.13829710663080225,-0.6095352246948424,-0.19860504195215445,1.3556335220855487,0.14930623239702767
17,subgenre-current,novela romántica,other,100,3gram_chars_word,zscore,1,7.0,-0.250765013570162,0.5853288419947952,0.22129847322188467,0.1341690877370626,0.18848600643783245,1.0038506762404378,0.6599833721630769,0.16386749741189632,0.23224705298286552,-1.1037926913269636,0.12287318350215831,0.2355329656080868,0.39052014342359453,1.0541671860220456,0.6987170648959369,-0.6542257620918663,0.6257347317499533,0.09185731505303915,0.3339702330760216,-0.5461091481790881,-0.07628006113486824,0.5887615577082881,-0.6389606537295709,-0.026764569266071403,-0.19873408851070118,0.09342975845383822,0.26230511996173655,-0.03054327462440809,0.29500505593209303,0.03447659059482805,0.2750689326829909,-0.8664101896292606,0.6241070166262663,0.3728171501435358,-0.7404837350140986,0.29540476901764634,-0.11844607310731431,-0.2522648366516758,-0.6840026389939735,0.7121454207022149,-0.09754297000309231,-1.2597929712667075,0.16387300526931925,0.9280206868091385,0.11837924144849327,-0.1924111956065796,-0.001983275281777719,0.06928844742995222,-0.6521106157447215,0.8326266686053557,0.6360033694032955,-0.33606512098704516,0.6628987102322538,0.354212188359301,-0.053622383036091015,-0.8016278418594385,0.1999316145387392,0.1843000078458872,-0.25030737062395747,0.09337302564260425,0.18943708322270114,0.5567252654344721,-0.25622288000776267,0.5460756417969089,-0.7219253565754894,-0.19555132721607166,-0.11498935843657898,0.3834797336366793,0.0629608215804866,-0.6553725809601579,-0.4113461321980667,-0.05516758917307529,-0.6388598853614347,-0.6097285093257684,-0.10071878526792227,0.1799839593318126,-0.22612198398480898,1.123608911600391,-0.132013896273789,0.5703723005200313,0.5529083511773916,0.7523710862481148,-0.31250607133091535,-0.7744163980286783,-0.44966980676485613,0.02871668376748615,0.3343870379700724,1.2577413218074296,0.6396038154970051,-1.233895339556998,-0.9496980753143437,0.11688281260826161,-0.6865044543126045,-0.6562565359418028,-0.635311708002111,-0.2926993248635441,-0.47685809491909525,0.06444635402515198,1.729891441434619,0.1449404383110275
18,subgenre-current,novela romántica,other,100,3gram_chars_word,zscore,1,8.0,-0.2675618445881196,0.8441555611650245,0.2579714128198818,0.009754997294501022,0.021188153062360104,0.7754638094979357,0.6032022251092365,0.2513687365077779,0.16199659941538336,-1.2943813318485446,0.05587926942068522,0.5158962088255409,0.22145365961254737,1.1255805153945375,0.8182149468519502,-1.055000016445516,0.7937780178821141,-0.0312979920684503,0.3845747696879843,-0.15301404726609102,-0.1885729669030034,0.6022810832013341,-0.3855725129149903,-0.05130564111988356,-0.088417091218145,-0.18049838586547562,0.03569302874347824,-0.19264696790741098,0.242457026871298,0.041162060635425934,0.19867600426190812,-0.7082351016450352,0.5554644165671385,0.2094138133018526,-0.7241794489717754,0.1598497690156444,0.3171873672390584,-0.1456361204166461,-1.0128533758034708,0.9356587964655004,-0.3568067578012539,-0.8988959162043466,-0.02037906418178581,0.8460887705387163,0.2509708596458602,-0.09490676840511081,0.0022356041221185396,0.40715745094046585,-0.6295333615814798,0.8143804929433108,0.629642721107189,-0.14150598534804737,0.26977642276318115,0.14232038603550556,-0.15499293747200982,-1.0689124410447728,0.40496147729678444,-0.3060137389227504,-0.04774160802954952,0.006120816376108618,0.17621662820302297,0.7655306507697645,-0.3763725597015726,0.07962316078622944,-0.7385801420707789,-0.19559180053017433,-0.3178372973344328,0.22706492860380112,0.2239463531206698,-0.4561748167333022,-0.2690178256979824,-0.055991717543904196,-0.6378047763637629,-0.45022849305116375,0.346611053695562,0.14425246564942518,-0.30569963217606877,1.270700445323694,-0.07682191421796003,0.33674241264540516,0.8034129592340996,0.5890693735750487,-0.23100342829730292,-0.8406873795414387,-0.40038738613097924,-0.10975554164066081,0.6438978194745375,1.3649249037433395,0.6299890077376673,-0.973693374033462,-0.876452372184084,0.14261151212474876,-1.019256737114338,-0.4309024903884937,-0.6322556127806158,-0.2549205629217832,-0.5853904404879429,-0.182546623176709,1.898099426170163,0.0008467930886890684
19,subgenre-current,novela romántica,other,100,3gram_chars_word,zscore,1,9.0,-0.2328106770939109,0.6964386848365949,0.08150548815346181,0.2189165427026798,0.046576885359268405,0.7553449781747075,0.8087553324332296,0.13487706115232379,0.10005496850282591,-1.4334232788795676,0.1753681585177802,0.5618376707659213,0.5191790938737673,1.3556809298470485,0.6018702041968649,-0.9327157969666342,1.0903936631809414,0.11688527856574082,0.7080842367920003,-0.6197033928334563,-0.02330706258707016,0.08526927569948728,-0.6546186511242338,0.012091527869467988,-0.26781603095869966,-0.1773897818359923,0.5225020590738707,-0.29888432604293746,0.24832989670493077,0.07397047798850709,0.3326527103317235,-0.8403765687140716,0.6104837833668888,0.3509484756939676,-0.8157629508995341,0.37862793483834567,0.5470676288690366,-0.08429990647677454,-0.9227152181852818,0.7812969597616691,-0.532067493935753,-0.8152329319985641,0.2744954282000649,1.1281197375017888,0.40683463942932674,-0.022822314964062063,0.17104227830952512,0.1091137818908412,-0.7382738990829985,0.7768800370794575,0.4855207935561183,0.30797832357081045,0.4970305935032212,0.24268127677657203,-0.21554990347409486,-1.2661391002792015,0.33568564502035647,0.07432337288459312,-0.2502546060837363,-0.06362109392002546,0.150920311311448,0.38955383732005777,-0.3618374526164101,0.2256692592290661,-0.2906933029425287,-0.4396099792262178,-0.06300276870734955,0.23747169594627926,0.1786608177412241,-0.43174848407396005,0.09139229974591645,-0.3522471343221586,-0.8289602196086506,-0.4586579746900259,-0.1806530293490296,0.14421503016177173,-0.3585820690795889,1.1568677080523875,-0.28015375966518463,0.2708170019866456,0.5618673067670996,0.7990296552252889,-0.19177162965137073,-0.7397531024671116,-0.6147829036529142,-0.34074891241782734,0.34129779683699946,1.2193990025088006,0.45213504283398076,-1.0942918257737415,-0.803291291419419,0.0395874991760603,-0.8077237452071853,-0.5622533906533305,-0.14633704372559198,-0.24423011662806804,-0.578992708119489,0.02724200747290917,1.4942669610269845,0.21068116158487338
20,subgenre-current,novela romántica,other,100,3gram_chars_word,zscore,2,0.0,-0.32953522115328066,0.5254852939520873,0.30744549842940117,0.011912686503611825,-0.28843682204718085,1.095795800620141,0.7995075450460644,0.25264574385375876,0.2075944938513044,-1.735536905241015,0.1764829688090664,0.5080755718292695,0.5152135328677154,0.915185657132373,0.6250191459186308,-0.7916336636555283,0.8681038473739561,-0.08778851717533878,0.5114858265336298,-0.7296932458781443,0.11476011133890007,0.2831216823193299,-0.6027836374613085,0.39721418610391546,-0.2675204441609218,0.008641166976036244,0.12490017795868327,-0.1594354607172606,0.3730651216422597,0.07393252235905304,0.3501450460905944,-0.8865444860082204,0.5108048375616434,0.40879457116721285,-0.8825249595292444,0.0034806411143478433,0.04798871072793931,0.05540231326505021,-0.8056319986959389,0.8731971522506667,-0.20011959501744822,-0.638368459935685,0.13930069192269529,0.9692750807756209,0.2546744252619582,-0.2128243107464514,0.3147993955897048,0.3889277519260014,-0.716236706600081,0.860788711201539,0.6003607652918019,-0.21880411886239845,0.29770290515244535,0.27066675691543307,-0.2763584269084114,-1.0517977639211011,-0.0035859274570144983,0.0018589114387997652,0.057435033978090216,0.3639241130253081,0.1934929449388805,0.45621700247380526,-0.5058135694267911,0.312440777492597,-0.6023839082191578,-0.20088525978131513,0.09876433356398068,0.43361598374553023,0.07375354484725831,-0.502951836768272,-0.3222215889755784,-0.13935502757813326,-0.7583476484662055,-0.24629601533363493,0.021222642264605684,0.13187451658870464,-0.25448751037967327,1.0933495398538393,-0.1039335340396935,0.42916992532807946,0.5373929858221855,0.7390183237490591,-0.3746700685376863,-0.8296956758508014,-0.33788507805828727,0.10455947795260852,0.4268724298736787,0.949825561814735,0.4386882461471114,-1.2682980936935866,-0.9724048835234496,0.049415110319187605,-1.0137143879111201,-0.3519489593463532,-0.46514748077414925,-0.3814861735318919,-0.5773246379622368,-0.06969406366799721,1.829925387672711,-0.0957783407432251
21,subgenre-current,novela romántica,other,100,3gram_chars_word,zscore,2,1.0,-0.3156541908621264,0.8598926461430252,0.21009999592591022,0.013933152776408608,0.05717162892074934,0.7123323919379798,0.7857250460492824,0.33062647776184684,0.08680069784719069,-1.2996011620495187,0.28778241298840523,0.44134473402232466,0.23488613212249887,0.9514961108294182,0.5706622629037346,-0.703536748229654,0.7518275792579683,-0.08543718069877548,0.45926900977906393,-0.46134984783446775,0.20847666925877828,0.34830659419006804,-0.8556605761790037,0.07956577153578803,-0.44219884990437364,0.1079307593012564,0.1548741330370229,-0.4005925372711694,0.5066444048597238,-0.036460321628126735,0.5122275725580755,-1.1540485399169556,0.38553288974652533,0.4774685093356965,-0.9010683252508289,-0.06515493632797997,-0.06800170795427873,-0.010891054838195968,-0.9187374137955433,0.7650535167430328,-0.06986618807909983,-0.912289667899914,0.37624696147246195,1.2473165089956249,0.39926595078311355,-0.18385855755020963,0.10026828454004977,0.2420552462965313,-0.44548202812761106,0.8372677216974318,0.7126739424427027,-0.1709926314029453,0.2750908526007816,0.41464698157874125,-0.1997323391468453,-1.0747760386052274,0.4483109616787275,-0.17285683102024663,-0.10168139061188541,0.3667276647568727,0.4317815344809365,0.5111088501090044,-0.7662150460883748,0.03287442191198364,-0.439402088516079,-0.3312523111669059,0.05778172741690102,0.21669222649850273,0.057152078861564926,-0.5659364671335804,-0.24559811459199232,-0.26736732257354645,-0.7023815513280229,-0.5048423079368332,0.08600855999621393,-0.08754287704085995,-0.23331934945642518,1.4112912575464547,-0.1823323385082274,0.3174121558699865,0.7571449392924223,0.8033482305411115,-0.20856115176632084,-0.6828617967449484,-0.4545647358939937,-0.21912337543066407,0.43133842701620595,1.203546242643338,0.784725824214622,-1.1348230114660904,-0.7872525890223978,0.15005386159231837,-0.5177228997917704,-0.6563148218272701,-0.3704209073960889,-0.163087579449694,-0.4140622639715551,-0.262837077575897,1.7705466908615093,0.04859819085708905
