,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,a el día siguiente,a el extremo de,a el fin de,a el lado de,a el llegar a,a el mismo tiempo,a el otro día,a el pie de,a el salir de,a el través de,a el ver a,a el ver la,a el ver le,a el ver que,a el ver se,a la cabeza de,a la casa de,a la hora de,a la luz de,a la puerta de,a la vista de,a lo largo de,a los ojos de,a los pies de,a uno de los,cada uno de los,de el lado de,de la calle de,de la casa de,de la casa y,de lo que se,de un momento a,de uno de los,dirigiendo se a el,el centro de la,el corazón de el,el día en que,el fondo de el,el fondo de la,el fondo de su,el lado de el,el lado de la,el lado de su,el lugar en que,el mismo tiempo que,el momento en que,el nombre de el,el resto de la,en el centro de,en el corazón de,en el fondo de,en el momento en,en el seno de,en la calle de,en la casa de,en la puerta de,en los brazos de,en que se hallaba,en una de las,en uno de los,la calle de el,la casa de el,la casa de la,la hora de el,la hora de la,la hora en que,la idea de que,la luz de el,la luz de la,la mano de el,la mayor parte de,la noche de el,la primera vez que,la puerta de el,la puerta de la,la verdad es que,la vida de el,la voz de el,los ojos de el,más de lo que,más de una vez,no es más que,no hay más que,para que no se,poco más o menos,por la primera vez,puerta de la calle,que a el fin,qué es lo que,rayos de el sol,se acercó a el,se dirigió a el,se dirigió a la,un cuarto de hora,un momento a otro,y a el fin,y a el ver,y dirigiendo se a,y se dirigió a,y se puso a
10,subgenre-theme,novela histórica,other,100,4gram_words,zscore,1,0.0,0.7705787376789845,-0.9083183005464874,-0.3669463226264569,0.4068358312339007,0.41406851771148057,-0.610982604093359,-0.5726233943325791,0.25279092510349,0.3109461364964167,0.3380316584897547,-0.5401287468909137,0.8225907296097642,-0.3578011641013111,-0.5481240196811717,-0.15943160937370027,-1.3377438291930148,0.09049340662336547,0.4047580129368888,-0.5595400199288534,-0.1089386670219703,0.2481745639622783,0.17761463867005173,-0.36547576829419376,0.11453000790797375,-0.7106733293389194,-0.3533497363761061,0.3910804902373707,0.3895836494980879,0.6394871940964075,0.2417096395350805,0.4496389278932029,-0.9679582862044837,0.5991405475527379,-0.3642811202460717,-0.1503246607804637,0.020623134182619175,-0.8898825899375395,-0.27814943956571897,0.10386657644815048,0.4608422162556438,-0.3297671393076089,1.0302988438217024,-0.26609805954681004,-0.12089564950420205,-0.3746626782848081,-0.22048723679462712,0.18381351008865734,0.1873788880398367,0.07681797128795714,0.9443276501091641,-0.4734927673291264,0.20487392666354828,-0.10203108122254136,0.18365307100625355,0.4271563774810229,-0.3354671027300237,0.013802461450805936,-0.7811737083704089,0.25530061551799965,0.46838721895006397,-0.42768813594282096,-0.9492973319745952,-0.4419674362166862,-0.11624684003018605,-0.1104504125863458,0.7381998197827822,-0.06641746549624172,-0.4954856036237786,-0.16662301462176735,-0.7551436794986537,-0.6545231877691708,0.34615122087741,1.0111473831758635,0.5848199295126109,-0.9501419406786832,-0.9134741454559802,-0.8021242681574895,0.7557601675742811,-0.09806868580459988,-0.33988025381949705,0.5270827750120773,0.8280944560196123,0.7113573725524851,-0.40388952311255777,0.4239536689649441,0.6272009930285116,-0.6644667753954563,0.6791242333304852,-1.0982835280214542,-0.21148817867827754,0.03845364401374152,-0.16261961108406978,-1.4046546958958188,-0.5736986133801217,-1.2607560409216736,0.20071364029700706,-0.019428844289557382,-0.6102920107681346,-0.7484217248955665,0.4296143786813482
11,subgenre-theme,novela histórica,other,100,4gram_words,zscore,1,1.0,0.2572472930739184,-0.5227291051467815,-0.310909198923643,0.4646954489530449,0.4968120180086886,-0.4718165027251578,-0.3411029338714675,0.04337611344198608,0.2469494614315858,0.7677282917574839,-1.0508981928254353,1.033196636481437,-0.2731962044538477,-0.5621403530215072,0.04449697433269262,-1.1757557484085728,0.3829478375594743,-0.11947816536536883,-0.6122335178898136,0.14117816883747025,-0.03070792326164588,0.1756946333804885,-0.3912985592598535,0.4847931967352129,-0.4733938143189864,-0.20766487335296746,-0.09276287865261676,0.05290365131822816,0.3854450055933407,0.4708402826314982,-0.177109024474376,-0.8468862584934329,0.4489433354251645,-0.05205714858127872,-0.567602731702405,0.20020462394380645,-0.4763772801520037,-0.5583564862258815,-0.14398519782719355,0.8262019698228283,-0.4215991078590758,0.7667999872366237,-0.7000825989794768,-0.5528633096598079,-0.3556271909665105,0.06830309829541206,-0.08075442987126424,-0.30807791142035656,-0.14219544467045395,0.7531133373607368,-0.8503932020046563,-0.2345302893955899,0.10785726808144136,0.5128745915367463,0.16925218741083292,-1.2291325994136777,0.248831527104874,-0.9231434954598381,0.4912653503808825,0.3160813038078691,-0.5989514102436478,-0.5648776771861421,0.16671224847762234,-0.2657360304244584,0.02283081662943096,0.4052181293337305,-0.5514196826638761,-0.4560456252604288,0.11083556131945016,-0.3972086834292086,-1.0597415923642417,-0.07571762766155696,0.6025166462043751,0.19568121191514026,-0.6224295281131604,-0.6674829949553505,-0.3305938563601196,0.8331388645129865,-0.14355309060135266,-0.045188903645538965,1.1441440109733385,0.8495746729869084,0.0871004054017709,-0.15545540287755902,0.2541914696125196,1.125636857972357,-0.5480992101321527,0.4509012624729734,-0.5945237607036762,0.09748129501615284,-0.36456657183351227,-0.20835038024644165,-0.7408244740843386,0.056778217752891526,-1.0874319254491231,-0.16105696486145835,-0.528124956382496,-0.36834779680136404,-0.7785330571357321,0.37916595104740375
12,subgenre-theme,novela histórica,other,100,4gram_words,zscore,1,2.0,0.6403165285139992,-0.4009096814143047,-0.4938501099866879,0.2379612692602999,0.8198781923992146,-0.7607250145365309,-0.2059029668984611,-0.038925251328171824,0.4442197128286733,0.563867007121813,-1.118180692410727,0.8867785062014863,-0.12937080214737304,-0.4226870986996968,0.1788323245799679,-1.2836391729685783,0.32326990588850923,0.18294605715130835,-0.3732867849644019,-0.29061139512444273,0.17467322641247612,0.4631323546988019,-0.3231943233955204,0.34555809611754684,-0.4904760824175469,-0.3515185472182538,0.0009115153622260423,0.4345306149873619,0.4736441772338783,0.3074093744068562,0.31856986318945235,-0.5602079513012911,0.4883161781764679,-0.4095101296590483,-0.5473834717504125,-0.15867670748665602,-0.6303265391083568,-0.2335493411199627,-0.033488534211987615,0.4128987711651209,-0.047019875642347886,0.5032888031967637,-0.8244320266295149,-0.4574033254624972,-0.17401217171063993,-0.3744104914853805,-0.12539156955691733,0.11048923026115733,-0.1875542728406756,0.5529655234141495,-1.0325928134805524,-0.21988559555819576,0.6140638106559865,0.40041439123021616,-0.10549830386332372,-0.29235365319924783,0.14351054779729186,-0.5285747181804021,-0.26529279174507897,0.3899526871859424,0.0003180137721076892,-0.9100192680454984,0.17061364289349312,0.2384242040486167,-0.035133675618862735,0.6391552369112226,0.03678454557353435,-0.10194481401910084,-0.22239432010813032,-0.8277685814498901,-0.4655831928482244,0.16123907167275198,0.817560836657858,0.6920132421442083,-0.8396728876497559,-1.010988009602753,-0.8082445921063601,0.903478862486067,-0.011445523809275243,-0.11681992640140387,1.1124175228430413,1.0499597069269442,0.1916782253483044,-0.00044253352050976913,0.2428099398246291,1.0030017809127876,-0.27315217896450195,0.26924838477273205,-1.0231546024465852,0.04314477526682109,0.2372151988905544,-0.26838066026742396,-1.1863438180228163,-0.26206224491420793,-0.83774787814262,-0.6019268667128397,-0.8104788484673559,-0.5280742969166861,-0.5853221143862555,0.7125017116852097
13,subgenre-theme,novela histórica,other,100,4gram_words,zscore,1,3.0,0.3719981406721021,-0.9678096102419678,-0.6925590068086414,0.5242948391209845,0.6948186641091889,-0.3637140280050888,-0.1998637844857644,0.4623570790139236,0.19865426501847375,0.4703111369693302,-1.2182411343457349,1.1565810310567792,0.34888554122687554,-0.3863865752149885,0.3772019233094873,-1.353985740945162,0.5751681037595388,0.029387218027119244,-0.7393777663110942,-0.3870442359486265,-0.07756126289846074,-0.3546210828139501,-0.5349369531119921,0.2316362394101181,-0.5806999796738512,-0.4954335843431985,-0.04901571529672434,0.43627963619118937,0.013559502879856355,-0.08698962049951757,0.4800403377337019,-0.6300808689909417,0.5278793703726709,-0.7079452979296059,-0.3822723874825047,0.07645858057536564,-0.3898532400041851,-0.1749317616981758,-0.11761766048085714,0.4302977695699987,-0.08892369538259268,0.6882955380942013,-0.2029165212748537,-0.7624614438396864,-0.01088885237244458,-0.3720934669325013,0.23789168601876354,0.13032600448713572,-0.2464366149138596,0.4084789583857352,-0.8235687240507991,-0.24524295240416766,0.5708681133674156,0.1947079406517288,0.12379033109142128,0.34244459453706994,0.3202313648150695,-0.8525162493248333,0.10368457934924014,0.8659725755688457,-0.5395339618779076,-0.6742242877008795,0.20435251899942053,0.057626740478529524,0.0399931210619284,0.8939264504163487,-0.15003426581941404,-0.33603804122876196,-0.2233788166933296,-0.9773968079518279,-0.8847276818348091,-0.17028927315600406,0.6263141443106409,0.4922323881903718,-0.580724348871506,-0.8319136244780541,-0.17071179586922625,0.9815684048210479,0.09207696695887242,-0.3543646850550502,0.33716951157323505,0.9430603931125242,0.17796786421126404,-0.29862080382580114,-0.08708928227009002,1.2528991899051112,-0.3967726613262109,0.3660752807144633,-0.987654195043277,0.0062174110027646,0.12841676242200611,-0.3431414106995171,-1.1066411015768285,-0.21645488076436906,-0.9279240303865758,-0.3340573927395336,-0.8155066861650219,-0.4192985911683058,-1.0309287232172364,0.7241205325643822
14,subgenre-theme,novela histórica,other,100,4gram_words,zscore,1,4.0,0.20203384942064784,-0.9253764539356066,-0.42028748947110295,0.362794420127168,0.7921233296255693,-0.5762421205495618,0.4241541622682585,0.2986766242480445,0.4029669999284975,0.6234845854123997,-1.1945540810405022,1.141055997820407,-0.20904637351332206,-0.10901635538299548,0.15705515975450612,-1.4256511219088108,0.2967953077348941,0.3681399720921094,-0.5559667522164535,-0.34231714258543844,-0.018910463385907843,-0.013061366340263196,-0.6816479175888078,0.12254168640848792,-0.6016711378761765,-0.38125856607012,0.0867459702182754,0.3920128588147801,0.4017341205047852,0.20635116184029173,0.335358632810705,-0.8371888430969294,0.509622780149503,-0.3588695792096693,-0.521954356768535,-0.08276319860714126,-0.5329270379561021,-0.1061880305457878,-0.12645962511765962,0.4816007412458539,-0.21299608688087168,0.6855284251897446,-0.6126339294003197,-0.7251851721099107,-0.21774213101084816,-0.13524849184353172,-0.004346965942207737,-0.21911718057397667,-0.1211768125051281,0.7529795190757508,-0.7872362942809819,-0.09368344268034046,0.21025030509420248,0.25010390009574546,0.0922202192404129,-0.5070872990172159,0.2877968924975837,-0.5214776242615079,-0.16166397461798301,0.534037114804979,-0.3704702719701055,-0.7401072200857726,0.3445472997217497,0.06363180576060634,0.06441779619254527,0.6896947241008098,-0.18230642286697185,-0.1487327921924754,-0.18227964384165207,-0.7401333364090338,-0.6569761096690682,-0.00710080967350652,0.6386786792817621,0.7780823330504705,-0.7368353315378235,-1.1125063114230571,-0.7983516797000024,0.589192717274366,-0.18078626739166734,-0.20616313555288085,0.6132746202680617,0.8391217161478979,0.28938416357384755,0.04625110336406458,0.15276287183177772,0.8401565171947819,-0.4360527331680427,0.2813456844026203,-1.204348151978104,0.050276854113304,0.2292602198823278,-0.25892082073348266,-1.0793709303557977,-0.2584372652922985,-1.1503069065233449,-0.570214723893254,-0.2462425358557097,-0.2352590106692901,-0.8624194787046364,0.8430109840349814
15,subgenre-theme,novela histórica,other,100,4gram_words,zscore,1,5.0,0.6274407148377739,-0.7520764308280098,-0.3811784092567244,0.8060202097059691,0.8344413894900327,-0.6155544828858117,-0.13829359923848694,0.2634562879368831,0.4896956724549549,0.6239858985394873,-1.0708752992893371,0.9594951055026936,-0.4577629503302233,-0.22370984633431346,-0.04291462140095026,-1.2866973336465453,-0.03983679049067773,0.3985351319516138,-0.4297975217769826,-0.5539238734235077,0.029924136202836082,-0.1198858658456887,-0.02772632547132295,0.6129739899028094,-0.8422396422755434,-0.0873433467390537,-0.036272507160131626,0.18166556351723884,0.4331637822365029,0.41687478571791736,0.052825878320736236,-1.0543254496052228,0.11164744471220847,-0.16989720513007392,-0.34588540790533084,-0.15657587569845344,-1.0901862218015894,-0.2897506581977108,0.0936756288059452,0.5350390162518092,-0.2608380625595194,0.8714599373309317,-0.7310016277335789,-0.2640831362622099,-0.15409965218938246,0.09446865964001833,-0.16581978201058822,0.16319615692714295,0.03738880634061206,0.3550039808968973,-0.6543632715624788,0.0308079374727475,0.5357478545212502,0.2429157120623881,0.06110127800287246,-0.16020222943704354,0.25838549955407514,-0.8769793002229862,0.11701232677168782,0.1618515320983695,-0.6915914521742348,-0.4135322022631056,0.2633343630092597,0.12746386466094062,0.3820405458228844,0.5666067978510991,-0.14623702886832393,-0.13600385677911492,-0.1767812811922247,-0.8778750599514318,-0.4999647325961754,0.1193354810838956,0.7683182657355685,0.4865949047913326,-0.7257901045651671,-1.0811682167139378,-0.7145961459619045,0.7140958705102167,-0.18851656781664736,-0.23068300806465594,0.5121597598578229,1.0278489680646696,0.04532806224458191,0.04565250206212254,-0.19112673930887125,1.0844290551574458,-0.4172738343172032,0.5364220173883893,-0.7559752064570872,0.4853651360372933,0.2160067291444543,-0.2921391844768337,-1.0371140019908094,-0.12071020720307385,-1.3775537966504112,-1.0475187880646524,-0.8381801167461509,-0.3457316474544671,-0.7433457230853953,0.8032773698005249
16,subgenre-theme,novela histórica,other,100,4gram_words,zscore,1,6.0,0.5493416126449201,-0.8608863425782067,-0.6173224580562341,0.3794667641507241,0.5569533260111993,-0.6391741930086918,-0.3990160029935476,0.3647862692380235,-0.02888082073278778,0.05108966623049716,-1.6031832699864852,1.5321722161901123,-0.6571578289327135,-0.28112847288735743,0.04159675168420296,-1.2905742060228227,0.3675707090774079,0.10821195593278253,-0.5068602471640185,0.3758782639479207,-0.022220841012264514,-0.061288706338837325,-0.3222659448957849,0.0703091414848878,-0.9230177361036648,-0.31952522721288695,-0.13002083220599653,0.5552332771715577,0.6589401126224834,0.3240741421438362,0.4505582470472288,-0.9375376834601796,0.3698166252982438,-0.5446964540317293,-0.3791714528125783,-0.15575385366124456,-0.41375793196567895,-0.5239191859416397,-0.19013541296316228,0.3456180199581781,-0.2168546853721523,0.7752186532725373,-0.4184956396407456,-0.7357116680212817,-0.2157082229332312,-0.07713653406594696,0.04396681761579437,0.16687779445575845,-0.19591914142744926,0.523977527923821,-0.828613830554928,-0.41342974437208063,0.29440773488840155,0.1430096586346144,0.08669674263731117,-0.4922900643322165,0.2095107426473984,-0.3611904174180057,-0.2767532214060729,0.7463577780525866,-0.35021130120641025,-0.8138806151128297,0.41438341547101704,-0.3566734606423954,0.4193174883483586,0.3551812579426261,-0.0461803287165208,0.4392670973476873,-0.32905783238642505,-1.0120629999088782,-0.6153744538992669,-0.2817670033019193,0.4918241669440699,0.09905655311075716,-0.699858714003281,-0.5513059035224339,-0.3459447224938409,1.2429262021707708,-0.183401107993127,-0.2277497380096396,0.9199426242866616,0.7457439724781196,0.4640291624291418,-0.1750198797168348,0.33110248592338565,0.943668164556481,-0.5888825338764078,0.24846742270052302,-1.3967159016242496,0.15439547272383808,0.021177558756828585,-0.11475245120240593,-1.053594571874232,0.10825163820408927,-1.2176811425426428,-0.3947543963536616,-0.18255092457370545,-0.04849969148802269,-0.6424069809509974,0.73622411159163
17,subgenre-theme,novela histórica,other,100,4gram_words,zscore,1,7.0,0.4561210844785058,-0.8752669571726299,-0.5275970779728671,0.2792268831255665,0.8772152441198919,-0.3489367720403136,-0.796699224315328,-0.03920543956763132,-0.12507383042182207,0.417051196478241,-0.8981310378527134,1.114637763633538,-0.2472824593855538,-0.7105642025176184,-0.07105969022962749,-1.6683172162600144,0.2381109615395493,0.6124645300335261,-0.3850095659760693,0.03573202576320711,0.3446533167311866,0.026007536466171988,-0.2978836158128113,0.1902999665695133,0.057887467002487474,-0.17912442759004274,0.0231300307854338,0.22407240136148046,0.16352928927817778,0.5453969687854875,0.4487350048051696,-0.9888456088848252,0.3950731468440434,-0.6317134730031403,-0.6809441408907478,-0.03610121619768642,-0.4923474046157052,-0.04163622080821725,0.050755167119341485,0.5367874539547202,0.2816110549014688,0.497786617965537,-0.3156834119633785,-0.9240453117610116,-0.29766758190756104,-0.3446499679405044,-0.2888599251168501,0.34523184359908804,-0.5279787259582085,1.0411379794534903,-0.998849285528038,-0.2286715238577389,-0.18406067058234088,0.1560519160971026,-0.1749087751196518,-0.38576191029280704,0.30033344903204645,-0.26824337751997634,0.03814246539022696,0.2739752192990174,0.07484496900289378,-0.4555957076447622,0.21692763183325406,0.1006358230761376,0.24168758611932026,0.7233426788876508,-0.3569905995535373,-0.3752871615597672,-0.1283269815239852,-0.9301018321475226,-0.421931404982054,0.11067857846729294,0.461814051383361,0.7077564683718833,-0.8357225912080946,-0.7773157657909455,-0.5450777630875887,0.2316409754633584,-0.7566964056875304,-0.2956783917127501,0.8602690136163152,0.3979371243031871,0.0017314326464673568,-0.07218599962665326,0.35618042553540186,0.9618249535859412,-0.07057400297511174,0.4568095748101687,-1.393906073859061,0.004823923653169518,0.05731422772480482,-0.5731607737888276,-0.729453982976525,-0.07256904832397099,-1.0614003517436044,0.019227371628257942,-1.0491099375283035,-0.444175007384236,-1.193085736078388,0.7704806349730353
18,subgenre-theme,novela histórica,other,100,4gram_words,zscore,1,8.0,0.6195165618453162,-0.8540448556416514,0.2207005961924968,0.5574970726236541,0.6204971717962061,-0.7477089131099202,-0.30379057661012643,-0.12540012099373288,0.7200836644725159,0.7221937618136197,-1.1676394247999906,0.8661739190040325,-0.2254349475729946,-0.3199508699856626,-0.08609843544710373,-1.2814998094776626,0.7678879062435677,0.5112825207999127,-0.7298389451478938,-0.3418678531667416,-0.3892706475329316,0.198201888380525,-0.4105512751618545,0.14364892620146058,-0.2626276880716589,-0.32630697491717986,-0.1568905821228005,0.19148544067687132,0.36381294276023707,-0.11700436285097145,0.5021909653610103,-0.7689734747957009,0.3246870116194385,-0.137882959376254,-0.4068725613009119,-0.05769908681914525,-0.25226324861148985,-0.3317219492637897,-0.2709327034550679,-0.1260913802847745,0.01735637308876034,0.7623335806006768,-0.5156399378956029,-0.4721170652671763,-0.07034689623242751,-0.039859111850951034,-0.09704152196448262,-0.2491473348017161,-0.6612188257322404,0.36059055919649935,-0.5620320486490882,-0.025885041603433648,0.7443723161564354,0.4140210374035151,-0.2457137570883107,-0.439888830713696,-0.002789600843461693,-0.9425744901730032,0.20188729186480248,0.3579068502351014,0.06341715593913136,-0.9146218578608352,0.7269986017589575,0.16940751512538074,0.8389229581874692,0.5322603187837491,0.037301233187600764,-0.6515106823645871,0.21116941805106612,-0.2789049631652007,-0.8277735894060699,-0.026635731989207267,1.0252142314873909,0.19815479715570575,-0.8898002422333722,-0.4522174834153715,-0.3658836855421286,0.5922649814300693,-0.3452087295904077,-0.3355446681355818,0.11320276489438605,1.0336511963841848,0.4082252276728428,-0.2728955269141037,0.7829251725151494,0.7349022882151703,-0.4057060065943944,0.35184514881399864,-0.7308446074149031,0.1709090951554445,0.028435263986760436,-0.5119027037894444,-0.8697753099149165,-0.19170462137596414,-0.979499790585175,-0.8605981557028795,-0.5173348214579634,-0.06168555704985758,-0.7506698368230763,0.7393714810589758
19,subgenre-theme,novela histórica,other,100,4gram_words,zscore,1,9.0,0.4832110877915481,-0.9214708629897408,-0.014359580552846016,0.12539195575756198,0.3207445732088097,-0.830714362434009,-0.16371453332233746,0.4889562797515172,0.47935422406237604,0.6892123052300028,-0.9599543616468617,0.8916514521716059,-0.5972626152705065,-0.6475430069758961,0.22562232875761826,-1.5190485191465053,0.78979761980932,0.1570399559443982,-0.5836729093683259,-0.4411393829237065,-0.15748830070009695,-0.27989181318905404,-0.16179663242147274,0.016259140719957266,-0.7270895753418181,-0.4492209197102755,-0.09940688670233637,0.013041451388027205,0.548265047843302,0.28355030422799754,0.8712753167814019,-0.6501331277410568,-0.0331743512456113,-0.5594072679706428,-0.7440113312085881,0.3197098586817129,-0.9599755497515324,0.10476458440057336,-0.08906001360039327,0.4964949698918856,-0.3872943231023468,1.1851245081719617,-0.17470081855911326,-0.5281090729272664,-0.2728368848930781,-0.1974937295554719,0.1534221283964224,-0.6405681575261162,-0.43290763314214376,1.3218311774552625,-0.3992328278912156,-0.2095730527069388,0.3414671691498389,0.048936168240739486,-0.5452762528538437,-0.5651053607798249,0.18460373894080484,-0.7255817432926157,-0.09093499711561903,0.5862047558241714,-0.06293055956420332,-0.477458334446444,0.03888459640467989,0.045905620001012386,0.3273211585853807,0.3981754367102275,-0.24015695253881825,-0.2542500626157873,-0.04171702949207007,-0.5493886715129516,-0.471528478003285,0.4563456390448175,0.4085855869204883,0.4188909041871127,-0.8845197798250526,-0.3900218554576943,-0.8954105791409337,0.6198203970720906,0.2691649552020281,-0.02036802720152925,0.680599594145423,0.8747430757478161,0.09290704265382403,-0.18142440041670915,0.005442538902095617,0.882668974610052,-0.11492667447829676,0.4939783968875411,-0.98726846830602,-0.010288069098696008,0.3545532732484329,-0.04532413189904072,-0.9639113632762172,0.163785460881414,-0.9155826589927762,0.4734989908506133,-1.0913206152107648,0.4238132028412373,-0.3110573033256899,0.5376388933442806
20,subgenre-theme,novela histórica,other,100,4gram_words,zscore,2,0.0,0.7705787376789845,-0.9083183005464874,-0.3669463226264569,0.4068358312339007,0.41406851771148057,-0.610982604093359,-0.5726233943325791,0.25279092510349,0.3109461364964167,0.3380316584897547,-0.5401287468909137,0.8225907296097642,-0.3578011641013111,-0.5481240196811717,-0.15943160937370027,-1.3377438291930148,0.09049340662336547,0.4047580129368888,-0.5595400199288534,-0.1089386670219703,0.2481745639622783,0.17761463867005173,-0.36547576829419376,0.11453000790797375,-0.7106733293389194,-0.3533497363761061,0.3910804902373707,0.3895836494980879,0.6394871940964075,0.2417096395350805,0.4496389278932029,-0.9679582862044837,0.5991405475527379,-0.3642811202460717,-0.1503246607804637,0.020623134182619175,-0.8898825899375395,-0.27814943956571897,0.10386657644815048,0.4608422162556438,-0.3297671393076089,1.0302988438217024,-0.26609805954681004,-0.12089564950420205,-0.3746626782848081,-0.22048723679462712,0.18381351008865734,0.1873788880398367,0.07681797128795714,0.9443276501091641,-0.4734927673291264,0.20487392666354828,-0.10203108122254136,0.18365307100625355,0.4271563774810229,-0.3354671027300237,0.013802461450805936,-0.7811737083704089,0.25530061551799965,0.46838721895006397,-0.42768813594282096,-0.9492973319745952,-0.4419674362166862,-0.11624684003018605,-0.1104504125863458,0.7381998197827822,-0.06641746549624172,-0.4954856036237786,-0.16662301462176735,-0.7551436794986537,-0.6545231877691708,0.34615122087741,1.0111473831758635,0.5848199295126109,-0.9501419406786832,-0.9134741454559802,-0.8021242681574895,0.7557601675742811,-0.09806868580459988,-0.33988025381949705,0.5270827750120773,0.8280944560196123,0.7113573725524851,-0.40388952311255777,0.4239536689649441,0.6272009930285116,-0.6644667753954563,0.6791242333304852,-1.0982835280214542,-0.21148817867827754,0.03845364401374152,-0.16261961108406978,-1.4046546958958188,-0.5736986133801217,-1.2607560409216736,0.20071364029700706,-0.019428844289557382,-0.6102920107681346,-0.7484217248955665,0.4296143786813482
21,subgenre-theme,novela histórica,other,100,4gram_words,zscore,2,1.0,0.2572472930739184,-0.5227291051467815,-0.310909198923643,0.4646954489530449,0.4968120180086886,-0.4718165027251578,-0.3411029338714675,0.04337611344198608,0.2469494614315858,0.7677282917574839,-1.0508981928254353,1.033196636481437,-0.2731962044538477,-0.5621403530215072,0.04449697433269262,-1.1757557484085728,0.3829478375594743,-0.11947816536536883,-0.6122335178898136,0.14117816883747025,-0.03070792326164588,0.1756946333804885,-0.3912985592598535,0.4847931967352129,-0.4733938143189864,-0.20766487335296746,-0.09276287865261676,0.05290365131822816,0.3854450055933407,0.4708402826314982,-0.177109024474376,-0.8468862584934329,0.4489433354251645,-0.05205714858127872,-0.567602731702405,0.20020462394380645,-0.4763772801520037,-0.5583564862258815,-0.14398519782719355,0.8262019698228283,-0.4215991078590758,0.7667999872366237,-0.7000825989794768,-0.5528633096598079,-0.3556271909665105,0.06830309829541206,-0.08075442987126424,-0.30807791142035656,-0.14219544467045395,0.7531133373607368,-0.8503932020046563,-0.2345302893955899,0.10785726808144136,0.5128745915367463,0.16925218741083292,-1.2291325994136777,0.248831527104874,-0.9231434954598381,0.4912653503808825,0.3160813038078691,-0.5989514102436478,-0.5648776771861421,0.16671224847762234,-0.2657360304244584,0.02283081662943096,0.4052181293337305,-0.5514196826638761,-0.4560456252604288,0.11083556131945016,-0.3972086834292086,-1.0597415923642417,-0.07571762766155696,0.6025166462043751,0.19568121191514026,-0.6224295281131604,-0.6674829949553505,-0.3305938563601196,0.8331388645129865,-0.14355309060135266,-0.045188903645538965,1.1441440109733385,0.8495746729869084,0.0871004054017709,-0.15545540287755902,0.2541914696125196,1.125636857972357,-0.5480992101321527,0.4509012624729734,-0.5945237607036762,0.09748129501615284,-0.36456657183351227,-0.20835038024644165,-0.7408244740843386,0.056778217752891526,-1.0874319254491231,-0.16105696486145835,-0.528124956382496,-0.36834779680136404,-0.7785330571357321,0.37916595104740375
