,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,que,ent,con,est,los,ado,aba,ndo,era,por,las,par,sta,res,and,des,tra,ero,per,ant,com,men,una,ara,ada,end,ido,pre,dos,ida,lla,hab,rec,ier,esp,aci,cia,dad,enc,ten,ció,bre,ran,tan,uer,ell,ste,qui,"os,",sus,uel,nos,tod,man,ron,ont,bía,ora,más,eci,ros,omo,ras,tro,tar,pro,ese,mos,cua,esa,pue,str,cio,cer,ist,ter,ene,aqu,lle,les,tes,tos,nes,ven,ver,cas,car,rad,ban,one,ita,"es,",sin,cho,sto,ici,tab,ser,cha,esc
30,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,3,0.0,0.43039922174189904,0.06055249011757108,-0.7940666784974952,-0.43189017148844977,-0.2479805697771489,-0.4833054029312127,-0.06632804273223891,0.1935527809023283,0.04224578294311171,0.017882759796088,0.13100583437559926,-0.14032067158950226,0.9146139459632266,0.2282447465611208,-0.5203847799731163,0.2851391311680418,-0.0839987469378568,0.035378552964327126,0.6374932073433948,0.09391325291187567,-0.3492662409133883,0.5758314917674032,0.8312911468591937,0.2437612730469172,0.5392089490177154,-0.09768855155233086,-0.8097036916890641,-0.2114169028317157,-0.4359043900220134,0.9276904009948236,0.2149288991391521,0.018362224643207192,0.08765161374090069,0.3100651095950867,-1.057628811546704,0.12538915863576122,-0.5947624896282218,0.06563228981867547,0.4223196639504011,-0.6265051970490441,-0.25671467104017515,-0.7839989962966684,-0.5253341842056708,-0.3811852990462612,-1.322199802870375,1.3495372629775186,0.07034298964641382,0.9270660576982844,0.2723139655975239,0.521792446242417,-0.3645006132331034,-0.04566311427043723,-0.5406872300119834,0.332564201179265,-0.9242839894454424,-0.6898155605648868,0.4034015797651647,1.088266788456978,0.0982729812009412,0.3361410148876553,-0.031686068059061434,0.030070919580124644,0.3198252411774137,-0.5361556759648775,0.2719479690978266,0.4166742299156832,-0.5008332127027315,0.6604840458312726,0.6227047834905575,0.646166317676756,-1.860112369112125,-0.6964940083858876,0.4635361780279853,-0.8090068175382075,0.931949488584184,0.04719391387578658,-0.5326127234024388,-0.9505102090566316,-0.3583031174733973,-0.5220264465029123,-0.5517576134073416,0.07640393043605304,0.3899796174427055,-0.3572138807039426,0.363201401986499,-0.3524016921724858,0.3857973222105927,0.3085959593584533,-0.6155590707663448,-0.2261155454944569,0.5308445630476608,0.2667372037922591,-0.2430454700312565,0.8031789064228636,1.3196273703030408,-0.9771801737583102,0.6068070312995624,0.26754745978183786,0.09417605027343368,-0.4382592139471746
31,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,3,1.0,0.5573789718528426,0.03075805477120297,-0.33469390629970763,-0.09506556211985008,0.12499766668702122,-0.4510241294987739,-0.2654597790809544,0.1673085706644606,-0.32338488852832403,-0.16397977531338148,0.5487125803210383,-0.2765798543469065,0.8750660146436554,-0.1282138904762843,-0.5281892528578868,0.4629233709339434,0.09775239318548996,-0.42118457895241024,0.6396847941880099,-0.30411284387897625,-0.2687007880564693,0.11630276655375014,0.959911150655619,0.4625802996030051,0.7125058196284384,-0.2127359964156541,-0.5387541777127299,-0.7780326278597351,-0.30957298704191794,0.4562605560693781,0.2040180296961891,0.13553676354691244,0.2273098931799469,0.10934376647213716,-0.9314519785684444,0.10668258379680906,-0.6452390606106492,-0.19414694326607676,0.4331690634759365,-0.4137792365859034,-0.19343685349444228,-0.8217475911260315,-0.42662385431419103,-0.20559194088624688,-0.8986281407212535,1.1644801310351474,0.11033380598110876,0.3476715931840507,-0.05542514090674972,0.7086840841933406,-0.5086079877590087,-0.012692556718424395,-0.3632633249299913,0.14062776006438754,-1.0576167325038497,-0.6213271187910165,0.3342704611318401,1.047384235180233,0.31634946410339504,0.3210362774839832,-0.02524569135856025,0.40061216131326616,0.7244223849781828,-0.7155499851457858,-0.4611220818587573,0.5654993599344201,-0.806996052587302,0.5855300406363442,0.6211553939808265,0.46564623839076297,-1.9204290987430903,-0.6225082012957099,0.5969213785074494,-0.8003367823658774,0.8258113987057121,0.0590414135538746,0.10886970790492,-1.1173523626442363,-0.06055535006089136,-0.2388562848507081,-0.37417145945858665,0.19059035982814865,0.8947246420426022,-0.18876689886638764,0.4556719103282958,0.14492064250864778,0.09791747204145418,0.4444808028669745,-0.8391484522728548,0.4365179225743179,0.7951175869397985,-0.0640631998148588,-0.1795692654464316,0.6322454916617957,0.7069319921399619,-0.9449344676362108,0.19739683335009967,0.4567987956524635,0.4400278798262932,-0.4022732181162293
32,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,3,2.0,0.5256418526430844,0.06421446721030949,-0.6298616328721411,-0.02423613938132416,0.006992734964626089,-0.3796027782798368,-0.022550414184146574,0.2595887949681856,-0.05765172320325265,-0.4015655848455213,0.5198170694657681,-0.11555593788523714,0.7255706990528499,0.08555502858369249,-0.4706439291970258,0.5103032922974654,0.3493002962191323,-0.432412756173324,0.7405083074937215,-0.5058983015796436,-0.2624164373923165,0.3713385860425073,1.0417706635566422,0.39664273275852596,0.5684855927429621,-0.2388867018413657,-0.6682414438238471,-0.559498774663267,-0.5505500560808465,0.7403956007622103,0.10497494276352748,-0.018541140229250963,0.4797818459415893,0.2860044641162296,-1.060733844737114,0.053936564569966435,-0.6053551849395178,0.5019409111711822,0.5673601971300827,-0.6440198508371748,-0.045494925656671466,-0.9513158333178904,-0.105885429652514,-0.21511286786996714,-0.8129383364446638,0.9346821548072984,-0.2198592313278572,0.14315182519380462,-0.18471752590255727,0.5490328633710315,-0.4889951821404912,0.2846309582927284,-0.623721164903397,0.3343117406694757,-1.0306072310191507,-0.6457958843486552,0.13308280445914192,1.2291655075758623,-0.1344996887804786,0.28509103001821096,-0.1116298427307958,0.034614970451991266,0.4619831980098531,-0.9940367284670956,-0.3764804491473304,0.5621318490163768,-0.8356042660811195,0.7392507017781492,0.6934909498683574,0.6929621718058965,-1.7682051935019223,-0.690378018128105,0.5489388063327433,-0.5709920186321202,0.3788454355964953,-0.2543289311042408,-0.31934372353867496,-0.8278777139686957,0.16526312135238394,-0.5468919729544455,-0.5518568733901683,0.1043657453882666,0.5034758792890026,-0.13028029789172035,0.3190056268145991,0.0501809475418932,0.44213847288096586,0.3946860061028787,-0.9218904737595968,0.1953244649691901,0.3222657901700088,-0.055869241248888105,-0.5736791981100918,1.3723373952769424,0.8991250166876528,-0.8816597090495961,0.6387391957169557,0.08461671011395641,0.4353224262823303,-0.4028015613997992
33,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,3,3.0,-0.002664052829263241,-0.030324335915933587,-0.3265755536208144,-0.22502980561987804,0.09056559039137194,-0.4135078531591053,0.10907153132974916,0.3894140833313956,-0.006185079385763598,-0.10604460509361688,0.181993469623982,-0.3208330301779397,0.926729800749332,-0.018363362223223656,-0.3793447838785651,0.8699376687756247,-0.10478366768275194,-0.4132106991937948,0.4922765231220786,-0.4009339266784691,-0.4938042425671937,0.4110826810476121,1.0117888202325591,-0.033539327232188304,0.262930444880476,-0.16760978512038913,-0.8393178390862054,-0.3201650827507008,-0.6176221750399633,0.6975122204481119,0.028850590993690695,-0.3430439529422682,0.39739248568945373,0.09830155629661974,-1.0954563487715072,-0.035989686407923216,-0.408586309382968,0.013551070147746758,0.6160771817880684,-0.8724149248635286,-0.13751180977644994,-0.2944091674829117,-0.08981210923373903,-0.34863569754919504,-1.0552698506106226,0.4539180334607578,-0.2860722229689201,0.4776405074954702,-0.4692170711741818,0.8566704697569025,-0.12779605000681876,-0.04883419361283109,-0.7648116326025483,0.4954852238229426,-0.8557136618951853,-0.4117201430416964,0.10638974823307856,0.5846213325107568,-0.18701229335269468,0.28605112212163303,0.2699335219386389,0.2920541171576979,0.2709138120401119,-0.6201550787767255,-0.35609490662281684,0.7693208330667302,-1.0822720158128951,0.6299684364445216,0.7381128376351006,0.5160731776358154,-2.075971011610355,-0.7999480824054616,0.8811211193600363,-0.8785972594723352,0.6551878698597984,-0.03976483800304681,-0.1319211949432144,-0.8648291767798809,-0.16030017080869613,-0.2364611981664017,-0.4060281410207012,0.3261847519026977,0.6256634506655699,-0.06371122439810252,0.7520143828548239,0.11052045537824644,0.36227016043725824,-0.05754648134194151,-0.7024583760734162,0.2835559247820701,0.7771213872647431,-0.5605803385438585,-0.22254227559138065,1.1720125611428078,0.939011844011678,-1.0888377903507662,0.5886149795152735,0.3394221690021805,0.2294022222577405,-0.4450440980617545
34,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,3,4.0,0.5059513137568414,-0.0505924664750681,-0.6353002681033479,-0.09159777004627234,-0.0707990021791216,-0.3692768849342314,-0.0868406933121374,0.4495945446373054,-0.1922391662860078,-0.2848088112874401,0.2887006270723703,-0.1347066459195666,1.1364780783046928,0.019719990979093938,-0.26166359031801606,0.5126983248799195,-0.044458080932657566,-0.3443112404495451,0.5098961819469057,-0.3870286193767646,-0.8015271326842222,0.11789756028538755,0.7880724358679122,0.5343007308226021,0.5077562228852871,-0.14942661501859522,-0.5430931636665262,-0.4422668597898416,-0.3237474400493046,0.7382880437391769,-0.037765602753920165,-0.4566503590258802,0.2788818428814229,0.15743766690074,-0.9967155842089798,-0.10055212256860112,-0.619641632765191,0.09411175978007867,0.6459797632771548,-0.3595680567737377,-0.4053742831520116,-0.9035384272628032,-0.4485469140341713,-0.1743135793290399,-1.1292606321218916,0.8460653351384997,-0.24863753275212866,0.2876268589315503,-0.05307387568425959,0.7322564936302791,-0.339364755650269,0.3596185666261935,-0.4787206655041845,0.6513262752586719,-0.7803969331855525,-0.7355979857668368,0.008188639627172312,0.8566407590497209,-0.10191075690970164,0.2349621192760696,0.000724477403702517,-0.0859054685054308,0.7613612767184971,-0.922451368228958,-0.18876249159732492,0.5547283581231108,-1.0226191071994473,0.8440167540878094,0.3966502109324488,0.4573816790934513,-1.7879115069377836,-0.7671079912022032,0.5960917898814594,-0.4506042306973935,0.64146143836566,0.27923610776568103,-0.22303490264847992,-0.7448863358588271,0.2620805511478642,-0.4960577152632845,-0.5859481381368299,0.06389035989229874,0.4905275161847896,-0.1659032419756032,0.8779544963499477,-0.11759950288632792,0.7003919076173447,0.33407814368354705,-0.7982298685530879,-0.05222833053351872,0.6662736618598468,-0.29495874269547884,-0.3779327840253309,1.1023110039694033,0.8449437904551959,-1.0808525509648277,0.591037580167895,0.36141587671350384,0.5213577185145373,-0.08504483097843679
35,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,3,5.0,0.4962416853147511,-0.02250278293532232,-0.5780476079935374,0.013088474804046984,0.03987698445995738,-0.44682062458873706,-0.14069634127343328,0.3416372585662004,-0.18251765581400664,-0.3824734403964973,0.3885453538601185,-0.3513186585675539,1.1669020394898284,0.044497202800964815,-0.37066652175925785,0.4855502483157579,0.33638413944708245,-0.2749587004755785,0.5324330298358046,-0.1880383064948407,-0.5611150065897489,0.3504524844392468,1.0361591347357122,0.5743563785268586,0.49467274585468607,-0.09402552498298128,-0.7577172771000303,-0.3540325919232707,-0.3914821076197205,0.8084419685234793,0.1444779569795934,-0.19697794116348244,0.2502763360934193,0.27285856972494715,-0.8726866277182677,0.023052079367914827,-0.5743975976703841,0.033512153203440864,0.40253406153971394,-0.6237194187038373,-0.4682917402988222,-0.935999626565446,-0.12431181850303735,-0.1624383975343171,-0.9209441178437596,0.9308883108256188,-0.15573715158213158,0.4563649732715267,-0.297124946713308,0.6243111333824359,-0.5532311028023001,0.21396145488784302,-0.3622497974851579,0.5063051639756725,-0.8329854123704071,-0.8117621560259083,0.21235348546529487,1.0357595754017794,0.0418716708160293,0.2687221293996513,-0.036181820496745586,0.008437541176347263,0.7146363233966743,-1.0331930104867209,-0.24481586517959994,0.5554868626872975,-0.8646293654654587,0.7308681720564949,0.5427868658003445,0.7130004586683241,-1.8189184037415207,-0.654378293807422,0.4888929084704512,-0.7209058695577879,0.8474435919205101,-0.03146660978346446,-0.3374089835564508,-0.911171549696134,-0.07117124516092607,-0.2390544513802219,-0.5028220133016912,0.256977270573752,0.40483547236154,-0.01914426099225832,0.3885036340742869,-0.02826780870813766,0.3350577117751836,0.24520769125409664,-0.8189621375356262,0.028375592414850163,0.7482024796779778,-0.5568866020038885,-0.35269875082046626,1.2426435698204257,0.6844639741899885,-1.0005143573208692,0.3147568360309226,0.18960263234391614,0.3723419932677616,-0.20074381029257565
36,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,3,6.0,0.4569834534668365,0.1457182501175757,-0.8205637705835602,0.062266576359205725,0.02783214171096417,-0.8565267991377267,-0.03644309109952528,0.3286552229540251,-0.052784973170344335,-0.5544349149400275,0.41783125527883824,-0.312818594354472,0.8221813369958733,0.05773136352251119,-0.32369707239427425,0.6222599328533516,0.44347469608217627,-0.3449560087131377,0.5778458665337236,-0.3789306854556897,-0.6378464389424727,0.6009186229438995,0.9693475611379002,0.3127290962054609,0.5653111855693053,-0.07821141177343148,-0.8483791595176293,-0.4599813765415444,-0.5619834887980029,0.8098203219966434,-0.007778281550496074,-0.17924317133306086,0.2797339450264052,0.015025453176920531,-0.8631644261151303,0.07066893814662076,-0.6436014090452322,0.20914367002944886,0.8457213287841905,-0.4229200050742239,-0.1296315579802799,-0.721776069608019,0.04695979068612545,-0.2128268540534324,-0.8955464477560066,0.8733532724424492,-0.03245689293599495,0.09885685033484792,-0.2466977648710232,0.7792200510684455,-0.41618961402943,0.17120561062206638,-0.4875559643419112,0.15088641241906678,-1.0678861374589659,-0.7403753217401283,0.2870381646814219,1.063270287596274,0.20366664397890344,0.29334413091415484,0.12244121755623932,-0.006017500794661538,0.7945234068701033,-1.0251412156934157,-0.11558340695356753,0.29640027942703345,-1.0370387666698078,0.7240385646842016,0.4801746540431004,0.4986467625122373,-1.963509985477472,-0.7583320018903905,0.6145467584776699,-0.5467399451720413,0.6249006162737636,-0.2039230172341588,0.0011356428551561135,-0.9456418844456648,0.12725339394866195,-0.2886755489532412,-0.6308169827782723,0.29191000364908104,0.3825345081642375,-0.2546486217945287,0.7029868629362503,-0.10243484003005858,0.4837995493537043,0.3831270317890372,-0.9085271188144922,0.018357039359812533,0.9901135816034105,-0.373625994276844,-0.3085875641918567,1.0511442090898442,0.886470966324379,-1.0965874699562104,0.4413884837494719,0.3498350536145517,0.33219581899946504,-0.3666418460546643
37,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,3,7.0,0.30296654179697163,0.1890745840728309,-0.426055340327362,-0.09455574335473782,0.003987654921212863,-0.6476961556911743,-0.02582252496622384,0.19170636603589244,-0.12923480821044364,-0.19720501521924416,0.5617559928304406,-0.2063849261751649,1.1335518717988808,-0.16169558758471206,-0.277970109416229,0.6893662416898289,0.5287342444126302,-0.227984208634798,0.16667748162992152,-0.14344254301416434,-0.5083948687621048,0.454219561673649,1.1308102684573402,0.10660046108385136,0.5444309758087995,-0.3098583733684124,-0.4547424303961731,-0.5908671021718052,-0.4809694916461917,1.2552927420896591,0.044485482325668124,-0.2117949564597648,0.16217392931614466,-0.0017102219285977385,-0.9568186641784648,-0.07066084444863396,-0.7353712593273711,0.4546154696354524,0.16177308524343936,-0.3070507566270823,-0.2084464484352013,-1.044124851691388,0.011379282041000109,-0.13007927567657887,-0.4024468999890223,0.94898663120776,-0.07820580111913221,0.8070979005221826,-0.1372107737288273,0.4498426233200247,-0.2517149782278851,0.044158769296345816,-0.24238650430256165,0.18122364356328835,-1.087530952677512,-0.8294461533907589,0.14063028304444167,0.8133788740870889,-0.6782258963488897,0.4992517283325195,-0.13573050257335012,-0.037688663577300115,0.7383854869002373,-1.0928087788135905,-0.283648031063109,0.4827607899347286,-0.5174116054802611,0.7755333927115442,0.7786276453065525,0.2712403141213422,-1.7292132127608535,-0.8048089180461658,0.5056658260287745,-0.7725275600753349,0.505308481211031,-0.005670646169605276,-0.09056591128400554,-0.7922807779769057,0.1640948055633944,-0.4577765575529984,-0.5552631294764425,-0.046050803635089683,0.22139391174862824,-0.28494866333010155,0.4271973797315424,0.15700497673367356,0.4748004063340382,0.3227702696172862,-0.6730342453204233,-0.313100383706963,0.7523314195295439,-0.11762438336934915,-0.3151967763586103,0.8740609021355976,0.8093328481815766,-0.832131226058989,0.29811279060367474,0.03969261993212517,0.3937651593541502,-0.11245552423144466
38,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,3,8.0,0.7193228669936684,-0.09567311491020568,-0.7620122839774324,-0.08740433029573724,-0.014666434864659794,-0.6533677730195935,-0.244664540444953,0.13642599093980834,-0.08652117391581826,-0.8363006433842152,0.5730025084497703,-0.21774871104342,0.8756102175197196,-0.2183692220402853,-0.6397302375144245,0.4728370562978576,0.2675385117565929,-0.3811558900792553,0.7376756145027028,-0.19618731376561427,-0.3162783962330791,0.4498894470956456,1.18050366354033,0.4946273291097347,0.4947340103127513,0.0978886716325036,-0.8205566570484429,-0.4103076053723185,-0.5351491261622484,0.6409127653384287,0.03487271907759815,0.002036307098134405,0.1911439908268884,0.24135118712050485,-1.0568655455935354,0.0050086072597625994,-0.4967327242178823,-0.07135446779719834,0.3300851942480618,-0.6256392744136376,-0.1447731672182193,-0.4743640498228272,-0.07681672362544245,-0.11879822324817058,-1.3319557436342977,0.8663747864082101,-0.07934646839421422,0.6466143920810631,0.02428660221675916,0.7302519883350537,-0.5876603376999453,0.44677192467354604,-0.3012739616397917,0.02072096607031026,-0.8353116691730391,-0.8132724174125405,0.4178926475887713,0.4182026906945431,-0.3191515411992678,0.1482903995666529,-0.1898431693106838,0.2904520372733832,0.7980272856530268,-0.8594581471058027,-0.11988724311957764,0.7689200237177918,-0.9138136621016328,0.226494278664626,0.4978715311760059,0.5230304281156359,-2.018499314681544,-0.3793077642087185,0.65157126250064,-0.5730324482239469,0.8254078666786626,0.6269444343954245,-0.04979458091907429,-0.9809289950944592,-0.3345104756028714,-0.42335133178622986,-0.3226729943056308,-0.04811940413253524,0.6754834682930837,0.03120022075651652,0.7207999492626489,-0.03809289734858856,0.542695972764754,0.2381621324572716,-1.0180318252372067,-0.02751529383532381,0.4313587273942072,0.07905339394087663,-0.34062023600579483,0.938136574277511,0.6595569269709232,-1.0000839377587565,0.4556684509070177,0.17074311145724952,0.2611921705541874,-0.22358709758289408
39,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,3,9.0,0.5798826470541529,0.0693397631185454,-0.5304730710317587,0.050981756834316716,0.013824997594301612,-0.6356927106571854,-0.09333338020051674,0.26426866603508337,-0.16953578117110235,-0.2921908606843798,0.5815719430655555,-0.2879396566373352,0.9365022397488929,-0.19687362969107347,-0.3985037094959336,0.6105808969951261,0.4058170253447577,-0.39896213647411133,0.6053729175371895,-0.2580727386453125,-0.3938149100154218,0.3697892976378757,1.0293142785432603,0.3618114845953773,0.7558260690127199,-0.2415050344068084,-0.7427938245317333,-0.6606891016433516,-0.5663803960238232,0.964197229608692,0.13302742401268386,-0.25141821724688385,0.4340912257889977,0.2261732154007205,-1.104600549668268,0.0886899074866706,-0.5302678894725986,0.07527165183257728,0.5290089049720245,-0.4317328821065374,-0.05079040594153483,-0.8967474834466573,-0.08280171219882754,-0.40950578667202503,-0.8595716980709629,0.8955026928526747,-0.2540064311746665,0.20764213755906769,-0.16589394785650555,0.6522917615397248,-0.35911568784808856,0.1997518343454452,-0.4571844273289284,0.3432308245655709,-0.8708509703550923,-0.8644119027095141,0.1904806284034427,1.0700912200548909,-0.011214258639468788,0.21215030360086207,-0.11078415205291248,0.07139011906161223,0.5943373043029367,-0.9277381867105003,-0.1241879615446509,0.630828466702386,-0.8079039807716504,0.7738148319171545,0.6551636405069803,0.7155454910088813,-1.228917315393188,-0.7625669368767396,0.660510382152359,-0.6102905620447813,0.5739156745341834,-0.24745616833422945,-0.26017788985107565,-0.7701628183247962,0.038099032984421966,-0.2531219892229073,-0.7249779506688787,0.3210655657777117,0.4973143942025705,-0.3093922582876987,0.5420577798353385,-0.033112746076531814,0.3845813562528535,0.19770736370531072,-0.8596620692007215,-0.050801107157472436,0.8408474190307542,-0.3539127349917597,-0.2900837534119529,0.8881566171693732,0.5787914828652204,-0.8654207769248428,0.583578484423744,0.2264048023932068,0.4086672454367802,-0.4078488511845949
40,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,4,0.0,0.43039922174189904,0.06055249011757108,-0.7940666784974952,-0.43189017148844977,-0.2479805697771489,-0.4833054029312127,-0.06632804273223891,0.1935527809023283,0.04224578294311171,0.017882759796088,0.13100583437559926,-0.14032067158950226,0.9146139459632266,0.2282447465611208,-0.5203847799731163,0.2851391311680418,-0.0839987469378568,0.035378552964327126,0.6374932073433948,0.09391325291187567,-0.3492662409133883,0.5758314917674032,0.8312911468591937,0.2437612730469172,0.5392089490177154,-0.09768855155233086,-0.8097036916890641,-0.2114169028317157,-0.4359043900220134,0.9276904009948236,0.2149288991391521,0.018362224643207192,0.08765161374090069,0.3100651095950867,-1.057628811546704,0.12538915863576122,-0.5947624896282218,0.06563228981867547,0.4223196639504011,-0.6265051970490441,-0.25671467104017515,-0.7839989962966684,-0.5253341842056708,-0.3811852990462612,-1.322199802870375,1.3495372629775186,0.07034298964641382,0.9270660576982844,0.2723139655975239,0.521792446242417,-0.3645006132331034,-0.04566311427043723,-0.5406872300119834,0.332564201179265,-0.9242839894454424,-0.6898155605648868,0.4034015797651647,1.088266788456978,0.0982729812009412,0.3361410148876553,-0.031686068059061434,0.030070919580124644,0.3198252411774137,-0.5361556759648775,0.2719479690978266,0.4166742299156832,-0.5008332127027315,0.6604840458312726,0.6227047834905575,0.646166317676756,-1.860112369112125,-0.6964940083858876,0.4635361780279853,-0.8090068175382075,0.931949488584184,0.04719391387578658,-0.5326127234024388,-0.9505102090566316,-0.3583031174733973,-0.5220264465029123,-0.5517576134073416,0.07640393043605304,0.3899796174427055,-0.3572138807039426,0.363201401986499,-0.3524016921724858,0.3857973222105927,0.3085959593584533,-0.6155590707663448,-0.2261155454944569,0.5308445630476608,0.2667372037922591,-0.2430454700312565,0.8031789064228636,1.3196273703030408,-0.9771801737583102,0.6068070312995624,0.26754745978183786,0.09417605027343368,-0.4382592139471746
41,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,4,1.0,0.5573789718528426,0.03075805477120297,-0.33469390629970763,-0.09506556211985008,0.12499766668702122,-0.4510241294987739,-0.2654597790809544,0.1673085706644606,-0.32338488852832403,-0.16397977531338148,0.5487125803210383,-0.2765798543469065,0.8750660146436554,-0.1282138904762843,-0.5281892528578868,0.4629233709339434,0.09775239318548996,-0.42118457895241024,0.6396847941880099,-0.30411284387897625,-0.2687007880564693,0.11630276655375014,0.959911150655619,0.4625802996030051,0.7125058196284384,-0.2127359964156541,-0.5387541777127299,-0.7780326278597351,-0.30957298704191794,0.4562605560693781,0.2040180296961891,0.13553676354691244,0.2273098931799469,0.10934376647213716,-0.9314519785684444,0.10668258379680906,-0.6452390606106492,-0.19414694326607676,0.4331690634759365,-0.4137792365859034,-0.19343685349444228,-0.8217475911260315,-0.42662385431419103,-0.20559194088624688,-0.8986281407212535,1.1644801310351474,0.11033380598110876,0.3476715931840507,-0.05542514090674972,0.7086840841933406,-0.5086079877590087,-0.012692556718424395,-0.3632633249299913,0.14062776006438754,-1.0576167325038497,-0.6213271187910165,0.3342704611318401,1.047384235180233,0.31634946410339504,0.3210362774839832,-0.02524569135856025,0.40061216131326616,0.7244223849781828,-0.7155499851457858,-0.4611220818587573,0.5654993599344201,-0.806996052587302,0.5855300406363442,0.6211553939808265,0.46564623839076297,-1.9204290987430903,-0.6225082012957099,0.5969213785074494,-0.8003367823658774,0.8258113987057121,0.0590414135538746,0.10886970790492,-1.1173523626442363,-0.06055535006089136,-0.2388562848507081,-0.37417145945858665,0.19059035982814865,0.8947246420426022,-0.18876689886638764,0.4556719103282958,0.14492064250864778,0.09791747204145418,0.4444808028669745,-0.8391484522728548,0.4365179225743179,0.7951175869397985,-0.0640631998148588,-0.1795692654464316,0.6322454916617957,0.7069319921399619,-0.9449344676362108,0.19739683335009967,0.4567987956524635,0.4400278798262932,-0.4022732181162293
42,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,4,2.0,0.5256418526430844,0.06421446721030949,-0.6298616328721411,-0.02423613938132416,0.006992734964626089,-0.3796027782798368,-0.022550414184146574,0.2595887949681856,-0.05765172320325265,-0.4015655848455213,0.5198170694657681,-0.11555593788523714,0.7255706990528499,0.08555502858369249,-0.4706439291970258,0.5103032922974654,0.3493002962191323,-0.432412756173324,0.7405083074937215,-0.5058983015796436,-0.2624164373923165,0.3713385860425073,1.0417706635566422,0.39664273275852596,0.5684855927429621,-0.2388867018413657,-0.6682414438238471,-0.559498774663267,-0.5505500560808465,0.7403956007622103,0.10497494276352748,-0.018541140229250963,0.4797818459415893,0.2860044641162296,-1.060733844737114,0.053936564569966435,-0.6053551849395178,0.5019409111711822,0.5673601971300827,-0.6440198508371748,-0.045494925656671466,-0.9513158333178904,-0.105885429652514,-0.21511286786996714,-0.8129383364446638,0.9346821548072984,-0.2198592313278572,0.14315182519380462,-0.18471752590255727,0.5490328633710315,-0.4889951821404912,0.2846309582927284,-0.623721164903397,0.3343117406694757,-1.0306072310191507,-0.6457958843486552,0.13308280445914192,1.2291655075758623,-0.1344996887804786,0.28509103001821096,-0.1116298427307958,0.034614970451991266,0.4619831980098531,-0.9940367284670956,-0.3764804491473304,0.5621318490163768,-0.8356042660811195,0.7392507017781492,0.6934909498683574,0.6929621718058965,-1.7682051935019223,-0.690378018128105,0.5489388063327433,-0.5709920186321202,0.3788454355964953,-0.2543289311042408,-0.31934372353867496,-0.8278777139686957,0.16526312135238394,-0.5468919729544455,-0.5518568733901683,0.1043657453882666,0.5034758792890026,-0.13028029789172035,0.3190056268145991,0.0501809475418932,0.44213847288096586,0.3946860061028787,-0.9218904737595968,0.1953244649691901,0.3222657901700088,-0.055869241248888105,-0.5736791981100918,1.3723373952769424,0.8991250166876528,-0.8816597090495961,0.6387391957169557,0.08461671011395641,0.4353224262823303,-0.4028015613997992
